ts_code,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees
300511.SZ,SZSE,杨勇萍,陈新,顾永康,44192.2935,19971208,上海,上海市,www.xuerong.com,xrtz@xuerong.com,2107.0
688510.SH,SSE,严奇,朱宏大,卫喆,25838.2608,20130130,江苏,无锡市,www.hyatech.cn,IRM@hyatech.cn,400.0
605369.SH,SSE,施慧勇,钟卫峰,金世伟,11264.062,20090817,浙江,台州市,www.chinagongdong.com,jsw@chinagongdong.com,1058.0
300827.SZ,SZSE,吴强,段育鹤,陈运萍,13200.048,20120330,江苏,无锡市,www.si-neng.com,stock@si-neng.com,607.0
300842.SZ,SZSE,史卫利,史卫利,张莉,10000.0,20100715,江苏,无锡市,www.dkem.cn,ir@dkem.cn,179.0
300707.SZ,SZSE,张锡亮,张锡亮,张一峰,15702.6149,20080402,江苏,无锡市,www.vt-ind.com,boardsecretary@vt-ind.com,766.0
003010.SZ,SZSE,王玉,王玉,罗志青,12169.984,20110510,广东,广州市,www.gzruoyuchen.com,ryczjsw@gzruoyuchen.com,899.0
830832.BJ,,李晨光,李晨光,戴文博,13876.3865,20040330,山东,淄博市,www.sdqiluhuaxin.com,dwb@188.com,725.0
603778.SH,SSE,回全福,回全福,李萍,64285.7142,20021105,北京,北京市,www.qjyl.com,dongshiban@qjyl.com,193.0
688277.SH,SSE,张送根,马敏,黄军辉,41984.6848,20101022,北京,北京市,cn.tinavi.com,tinavi@tinavi.com,277.0
002768.SZ,SZSE,王爱国,王爱国,于雨,27125.0,20001222,山东,青岛市,www.qdgon.com,SI@qdgon.com,1794.0
300595.SZ,SZSE,陶悦群,陶悦群,施贤梅,85050.817,20001026,安徽,合肥市,www.orthok.cn,autekchina@126.com;autekcfo@126.com,1926.0
002890.SZ,SZSE,柳秋杰,柳秋杰,刘志鸿,9333.8,19990120,山东,烟台市,www.sdhynj.net,hynjzq@126.com;lzhhongyu@126.com;sdhy_cwgxn@126.com,699.0
002823.SZ,SZSE,张浩宇,张浩宇,秦蓉,28709.2904,20090505,广东,深圳市,www.kaizhong.com,lilian.qin@kaizhong.com,3768.0
002439.SZ,SZSE,王佳,王佳,姜朋,93358.3742,19960624,北京,北京市,www.venustech.com.cn,ir_contacts@venustech.com.cn,5381.0
603129.SH,SSE,赖国贵,赖民杰,周雄秀,15007.7374,20031209,浙江,杭州市,www.cfmoto.com,board@cfmoto.com;board01@cfmoto.com,1912.0
603757.SH,SSE,韩元富,韩元富,俞文,16830.6,19980107,浙江,台州市,www.dayuan.com,dayuan@dayuan.com;yuwen@dayuan.com,1823.0
603221.SH,SSE,宋正兴,宋锦程,李虹,24000.0,19991101,江苏,苏州市,www.eletile.com,elegant@eletile.com;lih@eletile.com;yangf@eletile.com,1432.0
605080.SH,SSE,夏永辉,俞清尧,董毅敏,10112.36,20000904,浙江,台州市,www.zjnature.com,irm@zjnature.com,1082.0
605199.SH,SSE,刘景萍,刘景萍,王清涛,40010.8752,20050622,海南,海口市,www.huluwayaoye.com,hnhlwyyjtgf@163.com,2008.0
300935.SZ,SZSE,陈岱林,任卫教,贺秋菊,5650.5,20101203,北京,北京市,www.yjk.cn,bod@yjk.cn,339.0
002635.SZ,SZSE,吕莉,吕莉,马玉燕,68324.4203,19991216,江苏,苏州市,www.anjiesz.com,zhengquan@anjiesz.com,5723.0
603819.SH,SSE,陈猛,陈猛,蒋国峰,21773.0187,19911216,江苏,常州市,www.czshenli.com,investor@czshenli.com,644.0
002664.SZ,SZSE,尹巍,徐正辉,陈世海,40388.0,19900714,浙江,台州市,www.chinaxinzhi.com,haishi.chen@chinaxinzhi.com,2945.0
603383.SH,SSE,严孟宇,严孟宇,赵伟,17092.3516,20001025,福建,福州市,www.apexsoft.com.cn,apex@apexsoft.com.cn,1490.0
300850.SZ,SZSE,肖争强,肖高强,寇丛梅,19394.6351,20050803,河南,洛阳市,www.lyxqlbearing.com.cn,xql@lyxql.com.cn,1708.0
603992.SH,SSE,周华松,周华松,吴朝华,40100.9858,20040511,福建,厦门市,www.solex-group.com,irm@solex.cn,3727.0
603555.SH,SSE,林思萍,林思萍,苏志强,157150.5358,20040713,福建,泉州市,www.grn.cn,ir@k-bird.com,2754.0
301169.SZ,SZSE,袁岳,张军,周林古,7223.9774,20120213,北京,北京市,www.idataway.com,Board@idataway.com,849.0
300892.SZ,SZSE,王牧,王牧,朱国辉,10000.0,19970909,上海,上海市,www.pinlive.com,securities@pinlive.com,396.0
605507.SH,SSE,邱家军,廖仕学,龚裕达,55882.35,19960329,浙江,绍兴市,www.gbgcn.com,info@gbgcn.com,3028.0
301119.SZ,SZSE,许正庆,许正庆,朱恩琴,8000.0,19970812,浙江,杭州市,www.zhengqiang.com,zhengquanbu@zhengqiang.com,535.0
605009.SH,SSE,李志彪,李志彪,曹凤姣,15983.83,20080311,浙江,杭州市,www.hz-haoyue.com,admin@hz-haoyue.com,1757.0
603806.SH,SSE,林建华,周光大,章樱,95110.3748,20030512,浙江,杭州市,www.firstpvm.com,fst-zqb@firstpvm.com,2525.0
301035.SZ,SZSE,王文才,沈婕,邢秉鹏,27618.0,20050623,山东,潍坊市,www.rainbowagro.com,rfzqb@rainbowagro.com,2713.0
605577.SH,SSE,李久军,张立新,孙福军,44444.4445,20140714,黑龙江,哈尔滨市,www.hljcbgf.com,lbcmir@126.com,3150.0
300877.SZ,SZSE,曹松亭,杨如新,仰宗勇,12000.0,20110721,安徽,滁州市,www.czjinchun.com,libaolin@ahjinchun.com;yangzongyong@ahjinchun.com;shanlu@ahjinchun.com,641.0
605136.SH,SSE,黄韬,黄韬,杜红谱,40203.0,20100527,上海,上海市,www.lrlz.com,shlrlz@lrlz.com,945.0
300210.SZ,SZSE,孙斌武,孙斌武,王文铎,48421.9953,20041025,辽宁,鞍山市,www.assyrb.com,assyrb@assyrb.com;dmassy@assyrb.com;senyuan2525@163.com,562.0
301012.SZ,SZSE,程俊明,赵恒龙,仇勤俭,8400.0,19931231,江苏,泰州市,www.jsyddq.cn,qqj@jsyddq.cn;190473221@qq.com,239.0
603186.SH,SSE,刘涛,郭江程,居波,14202.5312,20030306,浙江,杭州市,www.wazam.com.cn,hzxc@hzccl.com,1776.0
002828.SZ,SZSE,陈平贵,陈平贵,陈东,20098.76,20091126,新疆,克拉玛依市,www.beiken.com,chendong@beiken.com;haozhanlei@beiken.com,1311.0
831010.BJ,,龚晓科,穆云飞,高永进,23450.0,20080902,宁夏,银川市,www.nxgas.com.cn,nxktrq@163.com,169.0
688676.SH,SSE,李辉,李辉,杨霞玲,42570.0,19970603,海南,海口市,www.jst.com.cn,info@jst.com.cn,1940.0
301206.SZ,SZSE,聂在建,程保华,魏忠勇,13488.38,20070126,山东,滨州市,www.sanyuanbz.com,sdsyzq@bzsanyuan.com,335.0
002788.SZ,SZSE,吴金祥,吴金祥,叶泉青,38851.6736,20080903,福建,厦门市,www.luyan.com.cn,zqb@luyan.com.cn,5163.0
605056.SH,SSE,王来兴,夏剑剑,邹权,40001.0,20080411,浙江,杭州市,www.xianhengguoji.com,xhgjzqb@xianhengguoji.com,1356.0
688173.SH,SSE,陶海,NAM DAVID INGYUN,唐娅,40001.0,20120911,广东,佛山市,www.halomicro.com,ir@halomicro.com,159.0
603038.SH,SSE,谭洪汝,谭洪汝,钟科,20667.4697,19950525,广东,东莞市,www.dghuafuli.com,investor@dghuafuli.com,944.0
300578.SZ,SZSE,路路,路路,路路,19984.144,20060208,上海,上海市,www.bizconf.cn,BDoffice@bizconf.cn,740.0
300930.SZ,SZSE,汪志荣,汪志荣,李辉,10000.0,20000728,浙江,杭州市,www.ytpowder.com,IR@hzytxc.com;info@hzytxc.com,179.0
300396.SZ,SZSE,王学敏,王学敏,安国柱,27589.46,19941226,吉林,长春市,www.dirui.com.cn,zqb@dirui.com.cn,1584.0
603033.SH,SSE,叶继跃,陈晓宇,戴涛,59665.9565,19970829,浙江,台州市,www.three-v.com,sanweixiangjiao@yeah.net;2361768112@qq.com,2907.0
300476.SZ,SZSE,陈涛,陈涛,赵启祥,86365.7021,20060728,广东,惠州市,www.shpcb.com,zqb@shpcb.com,8959.0
300304.SZ,SZSE,张晶,蔡承儒,郑渲薇,86603.6018,20070427,江苏,徐州市,www.yunyi-china.com,dsh@yunyi-china.com,956.0
688050.SH,SSE,解江冰,解江冰,王韶华,10513.9272,20100421,北京,北京市,www.ebmedical.com,investors@ebmedical.com,418.0
603823.SH,SSE,陈立荣,陈立荣,王迪明,31794.52,19950811,浙江,杭州市,www.lilygroup.cn,wdm@lilygroup.cn;wzy@lilygroup.cn,1604.0
834415.BJ,,武洲,刘德永,刘军军,13770.1987,20070627,河南,郑州市,www.foreveross.com,hengtuokaiyuan@foreveross.com;xuefuqiang@foreveross.com,615.0
301083.SZ,SZSE,刘润根,刘润根,华秋根,17786.6667,19990120,江西,南昌市,www.bisensa.com,dmb@bisensa.com,710.0
688068.SH,SSE,林长青,林长青,石永沾,6219.6341,20050623,北京,北京市,www.hotgen.com.cn,hotgen@hotgen.com.cn,724.0
300853.SZ,SZSE,陈如申,黎勇跃,朱鸯鸯,14693.04,20020905,浙江,杭州市,www.shenhaoinfo.com,zhengquanbu@shenhaoinfo.com,527.0
301005.SZ,SZSE,宋广东,宋广东,李红涛,5712.6903,20011228,上海,上海市,www.shchaojie.com.cn,lihongtao@shchaojie.com.cn,527.0
601568.SH,SSE,刘国强,刘延财,刘建国,361111.1112,20030506,陕西,榆林市,www.sxbychem.com,Byjt@sxbychem.com,4163.0
605399.SH,SSE,丁冰,丁冰,梁秋鸿,18481.0,20060929,江西,九江市,www.cgsilane.com,jiangxichenguang@cgsilane.com,721.0
002938.SZ,SZSE,沈庆芳,陈章尧,周红,232147.5816,19990429,广东,深圳市,www.avaryholding.com,a-h-m@avaryholding.com,43567.0
836826.BJ,,盖泉泓,盖泉泓,YING JING,8855.4084,20021009,辽宁,大连市,www.gaishi.com,,314.0
688010.SH,SSE,何文波,何文波,黄健,15358.1943,20040203,福建,福州市,www.forecam.com,zhengquan01@forecam.com,1739.0
688218.SH,SSE,朱振友,朱振友,汪凤鸿,11734.0,20111226,江苏,苏州市,www.br-robot.com,ir@beiren-tech.com,565.0
688108.SH,SSE,孙箭华,孙箭华,黄凯,41000.0,20070921,天津,天津市,www.sinomed.com,ir@sinomed.com,527.0
688129.SH,SSE,朱忠敏,朱忠敏,邹金彤,12000.0,20050420,上海,上海市,www.onwings.com.cn,IR@onwings.com.cn,691.0
301235.SZ,SZSE,谭平涛,谢新强,谭咏薇,10560.0,20081112,湖北,武汉市,www.whhksj.com.cn,hksj@whhksj.com.cn,810.0
300597.SZ,SZSE,周伟,夏锡刚,耿燕,24000.0,19850410,吉林,长春市,www.jlucdi.com,jlucdi@jlucdi.com;gengyan@jlucdi.com;jdtxldr@163.com,1765.0
688556.SH,SSE,张顼,张秀涛,王目亚,16185.14,20061020,山东,青岛市,www.gaoce.cc,zq@gaoce.cc,1165.0
002983.SZ,SZSE,彭友,彭友,唐先胜,18418.4,20120515,安徽,合肥市,www.coreach.com.cn,zqb@core-reach.com,679.0
688378.SH,SSE,轩景泉,轩景泉,王艳丽,7313.67,20050610,吉林,长春市,www.jl-oled.com,wangyanli@jl-oled.com;jinlu@jl-oled.com,261.0
002960.SZ,SZSE,蔡为民,卢文浩,张黔山,34855.4178,20010615,河北,张家口市,www.jbufa.com,zhengquan@jbufa.com,2918.0
300742.SZ,SZSE,李占江,李占江,钟孟光,7849.857,20120419,江苏,南京市,www.yuebooemt.com,yuebozqb@yuebooemt.com,475.0
603439.SH,SSE,张海,张海,张千帆,41086.2216,19950922,贵州,安顺市,www.gz-sanli.com,zhangqf@gz-sanli.com,884.0
688526.SH,SSE,陈焕春,陈慕琳,陈慕琳,46513.32,20010111,湖北,武汉市,www.kqbio.com,wuhankqbio@kqbio.com,647.0
603458.SH,SSE,漆贵荣,漆贵荣,黄国建,31380.4147,20100430,贵州,贵阳市,www.gzjtsjy.com,huanggj@gzjtsjy.com;yuhai@gzjtsjy.com,3018.0
300902.SZ,SZSE,洪伟艺,洪伟艺,连剑生,12798.0,20080110,福建,厦门市,www.gad5119.com,touzibu@gad5119.com,358.0
300679.SZ,SZSE,陈育宣,李瑛,聂成文,42120.0,20061120,广东,深圳市,www.ectsz.com,IR@ectsz.com,5539.0
002977.SZ,SZSE,楼继勇,陈镭,王艳,7150.0,20050317,四川,成都市,www.cdtjkj.com,irm@cdtjkj.com,165.0
002952.SZ,SZSE,贾继涛,贾继涛,边瑞群,16434.0,20120709,辽宁,鞍山市,www.yes-lcd.com,yesdongban@yes-lcd.com,1877.0
300787.SZ,SZSE,周洪亮,周洪亮,韩双,15278.4,20090715,江西,吉安市,www.ce-link.com\www.ce-link.com.cn,anfuhinen@ce-link.com;ivyhan@ce-link.com,7111.0
688067.SH,SSE,丁建文,丁建文,曾腾飞,6800.0,20000316,湖南,长沙市,www.c-ave.com,aveir@c-ave.com,477.0
002927.SZ,SZSE,黄正乾,黄正乾,韩海凤,22335.56,20081107,贵州,遵义市,www.tyt.net,changzheng@taiyong.net;yuhui@taiyong.net;hanhf@taiyong.net,1276.0
300696.SZ,SZSE,范庆新,刘晓芬,陈苗,24429.7078,20040301,四川,成都市,www.cdald.com,sec@cdald.com;chenmiao85@cdald.com;zqbwendy@cdald.com,639.0
605001.SH,SSE,孙汉本,卢芝坤,赵法森,39288.6,20071008,山东,青岛市,www.victall.com,zqtz@victall.com;zhaotingting@victall.com;zhaofasen@victall.com,2849.0
300669.SZ,SZSE,邹家春,邹家春,吴伟忠,12847.0351,20040414,浙江,杭州市,www.hzhuning.com,hzhuning@hzhuning.com;wu.wz@hzhuning.com;liu.hm@hzhuning.com,607.0
600526.SH,SSE,吴东明,罗水源,郭滢,54740.4672,20000430,浙江,绍兴市,www.feidaep.com,feida@feidaep.com;dsb@feidaep.com,2235.0
600487.SH,SSE,张建峰,张建峰,顾怡倩,236220.8953,19930605,江苏,苏州市,www.htgd.com.cn,htgd@htgd.com.cn,15293.0
600446.SH,SSE,李结义,李结义,殷明,94108.1805,19980821,广东,深圳市,www.szkingdom.com,jzkj@szkingdom.com;yinming1@szkingdom.com;chenzhisheng@szkingdom.com,8401.0
688386.SH,SSE,张云,张云,王少华,7000.0,19951108,江苏,常州市,www.microvent.com.cn,zhengquan@microvent.com.cn,423.0
688551.SH,SSE,傅仕涛,蒋佳平,葛彭胜,8000.0,20110603,安徽,合肥市,www.kewell.com.cn,ir@kewell.com.cn,299.0
300741.SZ,SZSE,夏利群,袁肖琴,侯晓勤,61588.0,19960627,西藏,拉萨市,www.hbflavor.com,ir@hbflavor.com;huangxingxing@hbflavor.com;houxiaoqin@hbflavor.com,949.0
300969.SZ,SZSE,许宁宁,许宁宁,张丽君,8000.0,20010221,浙江,宁波市,www.motorpump.com,jiangy@motorpump.com;hszqb@motorpump.com,644.0
688680.SH,SSE,李民,李民,李晓昱,8402.0,20050922,上海,上海市,www.hiuv.net,hiuv@hiuv.net,565.0
002187.SZ,SZSE,冯凯芸,钱圣山,钟芬,61761.9179,19900827,广东,广州市,www.grandbuy.com.cn,grandbuyoffice@163.com,2890.0
600039.SH,SSE,熊国斌,甘洪,周勇,477543.0289,19991228,四川,成都市,www.scrbc.com.cn,srbcdsh@163.com,12642.0
600401.SH,SSE,邱新,邱新,问闻,472493.5152,19970718,江苏,无锡市,www.hareonsolar.com,ir@hareon.net,317.0
000100.SZ,SZSE,李东生,李东生,廖骞,1403064.2421,19820311,广东,惠州市,www.tcltech.com,ir@tcl.com,48471.0
600327.SH,SSE,高兵华,席国良,陈辉,88477.9518,19980120,江苏,无锡市,www.eastall.com,cmc@eastall.com,4275.0
601702.SH,SSE,陈国桢,高勇进,张凌燕,99853.06,20080710,上海,上海市,www.huafonal.com,hfly@huafeng.com,1762.0
688305.SH,SSE,于本宏,陈虎,朱莉华,9072.0,20080128,辽宁,大连市,www.dlkede.com,kedecnc@dlkede.com,542.0
300998.SZ,SZSE,方永杰,方永杰,宋剑,10640.0,20040316,浙江,宁波市,www.fzmould.com,zqb@fzmould.com,1070.0
301028.SZ,SZSE,韩萤焕,韩文浩,韩文浩,37891.2,19910118,福建,厦门市,www.jaguar-compressor.com,stock.eami@jaguar-compressor.com,728.0
688198.SH,SSE,金磊,金磊,金磊,9643.8308,20050711,北京,北京市,www.balancemed.cn,bjbalance@balancemed.cn,251.0
601375.SH,SSE,菅明军,朱建民,朱启本,464288.47,20021108,河南,郑州市,www.ccnew.com,zhuqb@ccnew.com;yangfeng@ccnew.com;investor@ccnew.com,2796.0
300789.SZ,SZSE,周艳,周艳,陈玺,8276.8966,20101105,四川,成都市,www.cdtye.com,dongban@cdtye.com,418.0
002935.SZ,SZSE,赵晓虎,刘江,陈静,20800.65,20040104,四川,成都市,www.elecspn.com,boardoffice@elecspn.com,590.0
300577.SZ,SZSE,范劲松,范劲松,徐耘,23978.9444,20091113,安徽,滁州市,www.korrun.com,support@korrun.com;lindd@korrun.com,7157.0
002871.SZ,SZSE,范庆伟,李会君,刘克平,16903.2648,19950608,山东,青岛市,www.weilongvalve.com,Liu.k.p@weflovalve.com;Zhao.xiang@weflovalve.com,680.0
300777.SZ,SZSE,杨永岗,温月芳,魏星,40001.0,20080428,江苏,常州市,www.sinofibers.com.cn,Sinofibers@163.com,264.0
600490.SH,SSE,王晋定,,王晋定,221288.7079,20000929,上海,上海市,www.pengxinzy.com.cn,600490@pengxinzy.com.cn;zhangjin@pengxinzy.com.cn,1892.0
600493.SH,SSE,陈强,陈澄清,陈美珍,27200.0,19910411,福建,泉州市,www.fynex.com.cn,chenmeizhen@fynex.com.cn;tzzq@fynex.com.cn;wangbingdong@fynex.com.cn,1440.0
600511.SH,SSE,姜修昌,,罗丽春,75450.2998,19991221,北京,北京市,www.cncm.com.cn,gygfzqb@sinopharm.com;Wangke20@sinopharm.com,2982.0
600527.SH,SSE,陶冶,陶冶,陆正中,173176.0902,19961125,江苏,苏州市,www.jngx.cn,investor@jngx.cn,528.0
600565.SH,SSE,罗韶颖,罗韶颖,王骏,254978.6284,19971009,重庆,重庆市,www.dimaholdings.com,cqdimagf@163.com;wangjun0508@dongyin.com;yanglihua@dongyin.com,7273.0
300915.SZ,SZSE,黄海瑚,黄海瑚,庄涛,9000.0,20031014,上海,上海市,www.hiroad.sh.cn,hrkj@hiroad.sh.cn;zhaohoujie@nanshan.com.cn,766.0
301071.SZ,SZSE,邵增明,邵增明,童越,6037.198,20101109,河南,商丘市,www.lldia.com,zhengquan@lldia.com,335.0
688528.SH,SSE,邵泽华,邵泽华,李勇,16800.0,20011230,四川,成都市,www.cdqckj.com,zhengquanbu@qinchuan-meters.com,633.0
601916.SH,SSE,张荣森,张荣森,刘龙,2126869.6778,19930416,浙江,杭州市,www.czbank.com,ir@czbank.com,16272.0
688100.SH,SSE,吉喆,李鸿,钟喜玉,50000.0,20040508,湖南,长沙市,www.willfar.com,tzzgx@willfar.com,721.0
603890.SH,SSE,薛革文,薛革文,张振杰,43917.5264,20110823,江苏,苏州市,www.szchunqiu.com,zhangzj@chunqiu-group.com,4087.0
002372.SZ,SZSE,金红阳,金红阳,谭梅,159211.2988,19991012,浙江,台州市,www.vasen.com,wxxc@vasen.com,4572.0
600547.SH,SSE,李国红,王树海,汤琦,447342.9525,20000131,山东,济南市,www.sdhjgf.com.cn,hj600547@163.com,15770.0
600562.SH,SSE,李浪平,吴迤,薛海瑛,124185.784,19940628,江苏,南京市,www.glaruntech.com,dmbgs@glarun.com;office@glarun.com,1343.0
600273.SH,SSE,韩建红,汪建平,马现华,142000.0,19980403,浙江,嘉兴市,www.jhec.com.cn,maxianhua@jiahuagufen.com;jhnydsh@163.com,1346.0
600004.SH,SSE,邱嘉臣,王晓勇,戚耀明,236671.8283,20000919,广东,广州市,www.baiyunport.com,600004@gdairport.com,11360.0
688613.SH,SSE,胡刚,胡刚,于秀荣,13333.3334,20041222,北京,北京市,www.allgensmed.cn,information@allgensmed.com,128.0
688330.SH,SSE,章辉,冷春田,沈骁虓,10000.0,20111213,上海,上海市,www.holystar.com.cn,hld.mail@holystar.com.cn,508.0
601108.SH,SSE,黄伟建,黄伟建,官勇华,358901.4753,20030611,浙江,杭州市,www.ctsec.com,ir@ctsec.com;heganliang@ctsec.com,3255.0
601880.SH,SSE,张翼,魏明晖,王慧颖,2398706.5816,20051116,辽宁,大连市,www.liaoganggf.cn,ir@dlport.cn,6152.0
300081.SZ,SZSE,王冰,孟楠,宫泽茹,60711.5817,20011103,北京,北京市,www.hxgro.com,office@hxgro.com,702.0
688183.SH,SSE,邓春华,张恭敬,唐慧芬,83182.1175,19850802,广东,东莞市,www.sye.com.cn,bo@sye.com.cn,4911.0
300170.SZ,SZSE,陈迪清,黄益全,沈雁冰,88405.6121,20020715,上海,上海市,www.hand-china.com,investors@vip.hand-china.com;motton.shen@hand-china.com,8915.0
002484.SZ,SZSE,陈卫东,陆军,王汉明,82546.8441,19581001,江苏,南通市,www.jianghai.com,info@jianghai.com;whm@jianghai.com,3563.0
600595.SH,SSE,马文超,钱宇,杨萍,392244.8114,19970128,河南,郑州市,www.zfsy.com.cn,yangping@zfsy.com.cn;zhqb@zfsy.com.cn;zhangzhiyong@zfsy.com.cn,7044.0
600340.SH,SSE,王文学,吴向东,胡艳丽,391438.1782,19930528,河北,廊坊市,www.cfldcn.com,IR@cfldcn.com,21450.0
300648.SZ,SZSE,李有财,刘作斌,许龙飞,14778.3896,20050124,福建,福州市,www.e-nebula.com,investment@e-nebula.com,1239.0
600531.SH,SSE,杨安国,李新战,苗红强,109024.2634,20000106,河南,济源市,www.yggf.com.cn,yuguang@yggf.com.cn,3715.0
688338.SH,SSE,吴仕明,王海,张嘉翃,8164.8,20030528,北京,北京市,www.succeeder.com.cn,investor@succeeder.com.cn,282.0
300818.SZ,SZSE,郑昊,程胜,王磊,7000.0,20051014,江西,上饶市,www.naipu.com.cn,dongban@naipu.com.cn,503.0
601808.SH,SSE,赵顺强,赵顺强,孙维洲,477159.2,20011225,天津,天津市,www.cosl.com.cn,cosl@cosl.com.cn,14602.0
601066.SH,SSE,王常青,李格平,王广学,775669.4797,20051102,北京,北京市,www.csc108.com,investorrelations@csc.com.cn,10273.0
600927.SH,SSE,葛国栋,葛国栋,黄峥嵘,145555.5556,19920907,浙江,杭州市,www.yafco.com,yaqh_ir@yafco.com,1124.0
603938.SH,SSE,孙任靖,万柏峰,刘默洋,19521.658,20061020,河北,唐山市,www.tssunfar.com,yaodawei@tssunfar.com;liumoyang@tssunfar.com;zhangyanhong@tssunfar.com,775.0
603076.SH,SSE,黄粤宁,黄粤宁,侯懿钊,12070.1344,19980915,浙江,宁波市,www.lehui.com,international@lehui.com,958.0
603826.SH,SSE,谢秉昆,谢秉昆,黄甜甜,46800.0,20051125,福建,福州市,www.fjkuncai.com,huangtiantian@fjkuncai.com;linying@fjkuncai.com;securities@fjkuncai.com,653.0
600375.SH,SSE,范现军,郑志强,李峰,65431.4844,19991212,安徽,马鞍山市,www.camc.cc,leef7951@163.com;ahuhuanggang@163.com;xm600375@163.com,3285.0
688123.SH,SSE,陈作涛,张建臣,袁崇伟,12084.1867,20091113,上海,上海市,www.giantec-semi.com,investors@giantec-semi.com,160.0
688799.SH,SSE,黄本东,黄本东,窦琳,9380.0,20010430,湖南,长沙市,www.warrant.com.cn,lmc@warrant.com.cn;hnddm@warrant.com.cn;dl@warrant.com.cn,802.0
301070.SZ,SZSE,卢小波,熊炜,金媛,6455.52,20100208,上海,上海市,www.kalefans.com,kaledongmi@kalefans.com,443.0
002936.SZ,SZSE,王天宇,申学清,夏华,826553.7599,19961116,河南,郑州市,www.zzbank.cn,ir@zzbank.cn,5384.0
601107.SH,SSE,甘勇义,李文虎,张永年,305806.0,19970819,四川,成都市,www.cygs.com,cygszh@163.com;cygswah@163.com;db@cygs.com,4368.0
600928.SH,SSE,郭军,梁邦海,石小云,444444.4445,19970606,陕西,西安市,www.xacbank.com,xacb_ddw@xacbank.com,3213.0
605377.SH,SSE,张延成,张延成,陈蕾,28705.738,20091230,浙江,杭州市,www.hwpaper.cn,securities@huawon.cn;hwkjdmb@huawon.cn,855.0
835184.BJ,,董利成,李景艳,尚红英,13379.0,20051024,北京,北京市,www.gykj.com.cn,gytx@gykj.com.cn;shy@gykj.com.cn,787.0
002807.SZ,SZSE,孙伟,宋萍,卞丹娟,217200.9851,20011203,江苏,无锡市,www.jybank.com.cn,jynsyh@sina.com,1835.0
600559.SH,SSE,刘彦龙,王占刚,刘勇,89728.7444,19991230,河北,衡水市,www.hengshuilaobaigan.net,lbgzqb600559@126.com;hslbg@hengshuilaobaigan.net,5903.0
600021.SH,SSE,胡建东,魏居亮,夏梅兴,261716.4197,19980604,上海,上海市,www.shanghaipower.com,sepco@shanghaipower.com,6306.0
600026.SH,SSE,任永强,朱迈进,倪艺丹,476269.1885,19960726,上海,上海市,energy.coscoshipping.com,ir.energy@coscoshipping.com,7398.0
600587.SH,SSE,王玉全,王玉全,李财祥,40642.8091,19930418,山东,淄博市,www.shinva.net,shinva@163.com,6676.0
600597.SH,SSE,黄黎明,,沈小燕,137864.0863,19961007,上海,上海市,www.brightdairy.com,chenzhongjie@brightdairy.com;600597@brightdairy.com,11856.0
688117.SH,SSE,文永均,文永均,余啸海,8000.0,20010723,四川,成都市,www.snbiopharm.com,snkj@snbiopharm.com,588.0
300906.SZ,SZSE,陶捷,陶捷,尹玮,8000.0,20060317,江西,南昌市,www.rym.com.cn,rymckgs@163.com,141.0
688285.SH,SSE,张厂育,张厂育,王舒平,37628.9913,19890925,陕西,宝鸡市,www.bjqcc.com,gtdq@bjqcc.com,1006.0
