,ts_code,name_x,area,fullname,enname,cnspell,market,list_date,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees,company_abbr_name,name_y,industry,industry_1,industry_2,industry_3,industry_1_code,industry_2_code
78,600167.SH,联美控股,辽宁,联美量子股份有限公司,"Luenmei Quantum Co.,Ltd",lmkg,主板,19990128,SSE,苏壮强,朱昌一,刘思生,228811.9475,19990125,辽宁,沈阳市,www.luenmeilz.com,zqb@shnd.sina.net,3146.0,联美控股,联美控股,S410104,公用事业,电力,热电,S410000,S410100
79,600170.SH,上海建工,上海,上海建工集团股份有限公司,"Shanghai Construction Group Co., Ltd.",shjg,主板,19980623,SSE,徐征,叶卫东,李胜,890439.7728,19980615,上海,上海市,www.scg.com.cn,sc@china-scg.cn;ir@scg.com.cn,48609.0,上海建工,上海建工,S620101,建筑装饰,房屋建设,房屋建设,S620000,S620100
80,600173.SH,卧龙地产,浙江,卧龙地产集团股份有限公司,"Wolong Real Estate Group Co.,Ltd.",wldc,主板,19990415,SSE,王希全,娄燕儿,王海龙,70050.6244,19930717,浙江,绍兴市,www.wolong-re.com,wolong600173@wolong.com;wuhuiming@wolong.com,228.0,卧龙地产,卧龙地产,S430101,房地产,房地产开发,房地产开发,S430000,S430100
81,600176.SH,中国巨石,浙江,中国巨石股份有限公司,"China Jushi Co.,Ltd",zgjs,主板,19990422,SSE,常张利,张毓强,李畅,400313.6728,19990416,浙江,嘉兴市,www.jushi.com,ir@jushi.com,11720.0,中国巨石,中国巨石,S220314,化工,化学制品,玻纤,S220000,S220300
82,600177.SH,雅戈尔,浙江,雅戈尔集团股份有限公司,"Youngor Group Co.,Ltd.",yge,主板,19981119,SSE,李如成,邵洪峰,刘新宇,462900.2973,19930625,浙江,宁波市,www.youngor.com,ir@youngor.com,20222.0,雅 戈 尔,雅戈尔,S430101,房地产,房地产开发,房地产开发,S430000,S430100
83,600178.SH,东安动力,黑龙江,哈尔滨东安汽车动力股份有限公司,"Harbin Dongan Auto Engine Co.,Ltd",dadl,主板,19981014,SSE,陈笠宝,靳松,王江华,46208.0,19981008,黑龙江,哈尔滨市,www.daae.com.cn,DADL600178@263.NET.CN,2249.0,东安动力,东安动力,S280201,汽车,汽车零部件,汽车零部件,S280000,S280200
84,600179.SH,安通控股,黑龙江,安通控股股份有限公司,"Antong Holdings Co., Ltd.",atkg,主板,19981104,SSE,楼建强,楼建强,荣兴,436428.6051,19981030,黑龙江,齐齐哈尔市,www.antongmt.com,antong@renjian.cn,1077.0,*ST 安通,安通控股,S420801,交通运输,物流,物流,S420000,S420800
85,600180.SH,瑞茂通,山东,瑞茂通供应链管理股份有限公司,"CCS Supply Chain Management Co., Ltd.",rmt,主板,19980703,SSE,李群立,路明多,张菊芳,101647.7464,19980625,山东,烟台市,www.ccsoln.com,ir@ccsoln.com,481.0,瑞 茂 通,瑞茂通,S420801,交通运输,物流,物流,S420000,S420800
86,600182.SH,SST佳通,黑龙江,佳通轮胎股份有限公司,Giti Tire Corporation,sstjt,主板,19990507,SSE,李怀靖,方成,寿惠多,34000.0,19930608,黑龙江,牡丹江市,www.gititirecorp.com,giticorp@giti.com,3220.0,S 佳  通,S佳通,S220601,化工,橡胶,轮胎,S220000,S220600
87,600184.SH,光电股份,湖北,北方光电股份有限公司,"North Electro-Optic Co.,Ltd.",gdgf,主板,20031106,SSE,李克炎,陈良,袁勇,50876.0826,20000831,湖北,襄阳市,www.northeo.com/www.sicong.com,newhgzqb@163.com,2392.0,光电股份,光电股份,S650301,国防军工,地面兵装,地面兵装,S650000,S650300
88,600185.SH,格力地产,广东,格力地产股份有限公司,"Gree Real Estate Co.,Ltd",gldc,主板,19990611,SSE,鲁君四,林强,邹超,194468.6896,19990609,广东,珠海市,www.greedc.com,gldc@greedc.com,1686.0,格力地产,格力地产,S430101,房地产,房地产开发,房地产开发,S430000,S430100
89,600186.SH,莲花健康,河南,莲花健康产业集团股份有限公司,Lotus Health Group Company,lhjk,主板,19980825,SSE,李厚文,曹家胜,罗贤辉,179390.1141,19980702,河南,周口市,www.mylotushealth.com,lxh@mylotushealth.com;sw@mylotushealth.com;lhg@mylotushealth.com,1606.0,莲花健康,莲花健康,S340402,食品饮料,食品加工,调味发酵品,S340000,S340400
90,600187.SH,国中水务,黑龙江,黑龙江国中水务股份有限公司,"Heilongjiang Interchina Water Treatment Co.,Ltd",gzsw,主板,19981111,SSE,张彦,丁宏伟,庄建龙,165393.5128,19981103,黑龙江,哈尔滨市,www.interchinawater.com,zhangxi@interchina.com;beijing@interchina.com,716.0,国中水务,国中水务,S410201,公用事业,水务,水务,S410000,S410200
91,600190.SH,锦州港,辽宁,锦州港股份有限公司,"Jinzhou Port Co., Ltd.",jzg,主板,19990609,SSE,徐健,刘辉,李桂萍,200229.15,19930209,辽宁,锦州市,WWW.JINZHOUPORT.COM,JZP@JINZHOUPORT.COM;MSC@JINZHOUPORT.COM,1578.0,锦 州 港,锦州港,S420101,交通运输,港口,港口,S420000,S420100
92,600193.SH,创兴资源,上海,上海创兴资源开发股份有限公司,"Shanghai Prosolar Resources Development Co.,Ltd",cxzy,主板,19990527,SSE,顾简兵,阙江阳,骆骏骎,42537.3,19960825,上海,上海市,,luojunqin_public@foxmail.com,172.0,ST 创 兴,ST创兴,S620201,建筑装饰,装修装饰,装修装饰,S620000,S620200
93,600195.SH,中牧股份,北京,中牧实业股份有限公司,"China Animal Husbandry Industry Co.,Ltd.",zmgf,主板,19990107,SSE,王建成,吴冬荀,郭亮,101561.0601,19981225,北京,北京市,www.cahic.com,600195@cahic.com,4248.0,中牧股份,中牧股份,S110801,农林牧渔,动物保健,动物保健,S110000,S110800
94,600196.SH,复星医药,上海,上海复星医药(集团)股份有限公司,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd.",fxyy,主板,19980807,SSE,吴以芳,Aimin Hui,董晓娴,256289.8545,19950531,上海,上海市,www.fosunpharma.com,ir@fosunpharma.com,34375.0,复星医药,复星医药,S370301,医药生物,生物制品,生物制品,S370000,S370300
95,600198.SH,*ST大唐,北京,大唐电信科技股份有限公司,"Datang Telecom Technology Co., Ltd",stdt,主板,19981021,SSE,雷信生,雷信生,王韶莉,131370.8906,19980921,北京,北京市,www.datang.com,dt600198@datang.com,918.0,大唐电信,*ST大唐,S730202,通信,通信设备,通信传输设备,S730000,S730200
96,600199.SH,金种子酒,安徽,安徽金种子酒业股份有限公司,"Anhui Golden Seed Winery Co.,Ltd.",jzzj,主板,19980812,SSE,贾光明,张向阳,金彪,65779.6824,19980723,安徽,阜阳市,www.jzz.cn,jinbiao@600199.com.cn;pja@600199.com.cn;Jnsy199@163.com,2902.0,金种子酒,金种子酒,S340301,食品饮料,饮料制造,白酒,S340000,S340300
97,600200.SH,江苏吴中,江苏,江苏吴中医药发展股份有限公司,"Jiangsu Wuzhong Pharmaceutical Development Co., Ltd.",jswz,主板,19990401,SSE,钱群英,钱群英,顾铁军,71238.8832,19940628,江苏,苏州市,www.600200.com,JSWZ@600200.com;lirui@600200.com;gutj@600200.com,1322.0,江苏吴中,江苏吴中,S510101,综合,综合,综合,S510000,S510100
98,600201.SH,生物股份,内蒙,金宇生物技术股份有限公司,"Jinyu Bio-Technology Co.,Ltd.",swgf,主板,19990115,SSE,张翀宇,张竞,杨钊,112620.2241,19930313,内蒙古,呼和浩特市,www.jinyu.com.cn,stock@jinyu.com.cn;yangzhao@jinyu.com.cn,1444.0,生物股份,生物股份,S110801,农林牧渔,动物保健,动物保健,S110000,S110800
99,600202.SH,哈空调,黑龙江,哈尔滨空调股份有限公司,"Harbin Air Conditioning Co.,Ltd.",hkt,主板,19990603,SSE,田大鹏,毕海涛,郭临战,38334.0672,19930625,黑龙江,哈尔滨市,www.hac.com.cn,hac@hac.com.cn;lxw@hac.com.cn,501.0,哈 空 调,哈空调,S630304,电气设备,电源设备,火电设备,S630000,S630300
100,600203.SH,福日电子,福建,福建福日电子股份有限公司,"Fujian Furi Electronics Co., Ltd",frdz,主板,19990514,SSE,卞志航,杨韬,吴智飞,59298.8082,19990507,福建,福州市,www.furielec.com,furielec@furielec.com;wuzf@furielec.com;cheny@furielec.com,5343.0,福日电子,福日电子,S270502,电子,电子制造,电子零部件制造,S270000,S270500
101,600206.SH,有研新材,北京,有研新材料股份有限公司,"Grinm Advanced Materials Co.,Ltd.",yyxc,主板,19990319,SSE,王兴权,杨海,杨海,84659.4132,19990312,北京,北京市,www.griam.cn,stock@griam.cn;yanhuan@griam.cn,2138.0,有研新材,有研新材,S240203,有色金属,金属非金属新材料,非金属新材料,S240000,S240200
102,600207.SH,安彩高科,河南,河南安彩高科股份有限公司,"Henan Ancai Hi-Tech Co.,Ltd",acgk,主板,19990714,SSE,何毅敏,梁爽,赵文东,86295.5974,19980921,河南,安阳市,www.acht.com.cn,achtzqb@acht.com.cn,2158.0,安彩高科,安彩高科,S630303,电气设备,电源设备,光伏设备,S630000,S630300
103,600208.SH,新湖中宝,浙江,新湖中宝股份有限公司,"Xinhu Zhongbao Co.,Ltd.",xhzb,主板,19990623,SSE,林俊波,赵伟卿,虞迪锋,859934.3536,19930223,浙江,嘉兴市,www.600208.net,yudf@600208.net;gaoli@600208.net;xhzb@600208.net,1554.0,新湖中宝,新湖中宝,S430101,房地产,房地产开发,房地产开发,S430000,S430100
104,600209.SH,*ST罗顿,海南,罗顿发展股份有限公司,"Lawton Development Co.,Ltd",stld,主板,19990325,SSE,张雪南,杨柳,唐健俊,43901.1169,19930506,海南,海口市,www.lawtonfz.com.cn,boardoffice@lawtonfz.com.cn;golden@public.hk.hi.cn;lawtonfz@163.com,229.0,ST 罗 顿,*ST罗顿,S620201,建筑装饰,装修装饰,装修装饰,S620000,S620200
105,600211.SH,西藏药业,西藏,西藏诺迪康药业股份有限公司,Tibet Rhodiola Pharmaceutical Holding Co.,xzyy,主板,19990721,SSE,陈达彬,郭远东,刘岚,24793.7843,19990714,西藏,拉萨市,www.xzyy.cn,zqb@xzyy.cn;master@xzyy.cn,476.0,西藏药业,西藏药业,S370201,医药生物,中药,中药,S370000,S370200
106,600212.SH,江泉实业,山东,山东江泉实业股份有限公司,"Shandong Jiangquan Industry Co.,Ltd",jqsy,主板,19990817,SSE,赵彤宇,翟宝星,张谦,51169.7213,19921214,山东,临沂市,38250.51sole.com,jiangquan600212@126.com;chen66511@126.com,489.0,*ST 江泉,江泉实业,S510101,综合,综合,综合,S510000,S510100
107,600213.SH,亚星客车,江苏,扬州亚星客车股份有限公司,"Yangzhou Yaxing Motor Coach Co., Ltd.",yxkc,主板,19990831,SSE,董长江,贾开潜,徐树林,22000.0,19980928,江苏,扬州市,www.asiastarbus.com,shengweining@asiastarbus.com;600213@asiastarbus.com;yaolijuan@asiastarbus.com,1755.0,亚星客车,亚星客车,S280103,汽车,汽车整车,商用载客车,S280000,S280100
108,600215.SH,派斯林,吉林,派斯林数字科技股份有限公司,"Paslin Digital Technology Co., Ltd.",psl,主板,19990909,SSE,吴锦华,倪伟勇,潘笑盈,46503.288,19930626,吉林,长春市,www.ccjk600215.com,ccjk_600215@163.com,79.0,*ST 经开,长春经开,S430201,房地产,园区开发,园区开发,S430000,S430200
109,600216.SH,浙江医药,浙江,浙江医药股份有限公司,"Zhejiang Medicine Co.,Ltd.",zjyy,主板,19991021,SSE,李春波,吕春雷,叶伟东,96512.8,19970516,浙江,绍兴市,www.zmc.top,zmc3@163.com;board@zmc-china.com,5835.0,浙江医药,浙江医药,S370101,医药生物,化学制药,化学原料药,S370000,S370100
110,600217.SH,中再资环,陕西,中再资源环境股份有限公司,"China Resources and Environment Co.,ltd.",zzzh,主板,19991216,SSE,徐如奎,李涛,朱连升,138865.9782,19961106,陕西,铜川市,www.zhongzaizihuan.com,irm@zhongzaizihuan.com,2916.0,中再资环,中再资环,S410401,公用事业,环保工程及服务,环保工程及服务,S410000,S410400
111,600219.SH,南山铝业,山东,山东南山铝业股份有限公司,"Shandong Nanshan Aluminium Co., Ltd.",nsly,主板,19991223,SSE,吕正风,吕正风,隋冠男,1195048.152,19930318,山东,烟台市,www.600219.com.cn,suiguannan@nanshan.com.cn;xingdong@nanshan.com.cn;600219@nanshan.com.cn,18584.0,南山铝业,南山铝业,S240301,有色金属,工业金属,铝,S240000,S240300
112,600221.SH,*ST海航,海南,海南航空控股股份有限公司,"Hainan Airlines Holding Co., Ltd.",sthh,主板,19991125,SSE,陈明,徐军,李晓峰,3324279.4258,19951229,海南,海口市,www.hnair.co,hhgfdshmsbgs@hnair.com;presidentmailbox@hnair.com,36971.0,海航控股,海航控股,S420401,交通运输,航空运输,航空运输,S420000,S420400
113,600222.SH,太龙药业,河南,河南太龙药业股份有限公司,"Henan Taloph Pharmaceutical Stock Co.,Ltd",tlyy,主板,19991105,SSE,李景亮,罗剑超,冯海燕,57388.6283,19980831,河南,郑州市,www.taloph.com,taloph@taloph.com;600222@taloph.com,1958.0,太龙药业,太龙药业,S370201,医药生物,中药,中药,S370000,S370200
114,600223.SH,鲁商发展,山东,鲁商健康产业发展股份有限公司,"Lushang Health Industry Development Co.,Ltd.",lsfz,主板,20000113,SSE,贾庆文,陈莉,李璐,100915.2199,19930421,山东,淄博市,www.lshfz.com.cn,lsfz600223@163.com,4288.0,鲁商发展,鲁商置业,S430101,房地产,房地产开发,房地产开发,S430000,S430100
115,600225.SH,*ST松江,天津,天津松江股份有限公司,"Tianjin Songjiang Co.,Ltd.",stsj,主板,20000127,SSE,阎鹏,刘新林,阎鹏,341139.4363,20011221,天津,天津市,www.tjsjgf.com.cn,songjiangzqb@sina.com,882.0,*ST 松江,天津松江,S430101,房地产,房地产开发,房地产开发,S430000,S430100
116,600226.SH,ST瀚叶,浙江,浙江瀚叶股份有限公司,"Zhejiang Hugeleaf Co.,Ltd.",sthy,主板,19991116,SSE,朱礼静,朱礼静,朱礼静,312901.2583,19990511,浙江,湖州市,www.hugeleafgroup.com,600226@hugeleafgroup.com;jingxia@hugeleafgroup.com;zhulijing@hugeleafgroup.com,611.0,瀚叶股份,瀚叶股份,S110801,农林牧渔,动物保健,动物保健,S110000,S110800
117,600227.SH,圣济堂,贵州,贵州圣济堂医药产业股份有限公司,"Guizhou Salvage Pharmaceutical Co.,Ltd.",sjt,主板,20000221,SSE,丁林洪,丁林洪,先正红,169313.4201,19980828,贵州,贵阳市,www.gzsjt.com,177848551@qq.com;SJT_zqb@163.com;357720435@qq.com,1213.0,圣 济 堂,圣济堂,S370102,医药生物,化学制药,化学制剂,S370000,S370100
118,600228.SH,返利科技,江西,返利网数字科技股份有限公司,"Fanli Digital Technology Co., Ltd",flkj,主板,19990119,SSE,葛永昌,葛永昌,陈明,82326.7005,19990115,江西,赣州市,corp.fanli.com,SPR@fanli.com;600228@fanli.com;IR@fanli.com,177.0,ST 昌 九,ST昌九,S220309,化工,化学制品,其他化学制品,S220000,S220300
119,600229.SH,城市传媒,山东,青岛城市传媒股份有限公司,"Qingdao Citymedia Co,. Ltd.",cscm,主板,20000309,SSE,王为达,杨延亮,张以涛,70209.601,19940614,山东,青岛市,www.citymedia.cn,qcmc@citymedia.cn;songzhw@citymedia.cn;zhangyt@citymedia.cn,1764.0,城市传媒,城市传媒,S720101,传媒,文化传媒,平面媒体,S720000,S720100
120,600230.SH,沧州大化,河北,沧州大化股份有限公司,"Cangzhou Dahua Co.,Ltd",czdh,主板,20000406,SSE,谢华生,杜森肴,刘晓婧,41859.6302,19980924,河北,沧州市,www.czdh.chemchina.com,caiwu@czdh.com.cn,1383.0,沧州大化,沧州大化,S220313,化工,化学制品,聚氨酯,S220000,S220300
121,600233.SH,圆通速递,辽宁,圆通速递股份有限公司,"YTO Express Group Co.,Ltd.",ytsd,主板,20000608,SSE,喻会蛟,潘水苗,张龙武,343502.7509,19921222,辽宁,大连市,www.yto.net.cn,ir@yto.net.cn,13490.0,圆通速递,圆通速递,S420801,交通运输,物流,物流,S420000,S420800
122,600234.SH,科新发展,山西,山西科新发展股份有限公司,"Kexin Development Co.,Ltd,Shanxi",kxfz,主板,20000615,SSE,黄绍嘉,肖志坚,戴蓉,26252.0973,19930331,山西,太原市,www.600234.net,zq@600234.net;rong4506@163.com;tljt600234@163.com,206.0,ST 山 水,ST山水,S510101,综合,综合,综合,S510000,S510100
123,600236.SH,桂冠电力,广西,广西桂冠电力股份有限公司,"Guangxi Guiguan Electric Power Co.,Ltd.",ggdl,主板,20000323,SSE,李凯,李凯,吴育双,788237.7802,19920904,广西,南宁市,www.cdt-gxi.com,ggwuyushuang@163.com;jessicalong0508@163.com;ggep600236@163.com,3673.0,桂冠电力,桂冠电力,S410102,公用事业,电力,水电,S410000,S410100
124,600238.SH,海南椰岛,海南,海南椰岛(集团)股份有限公司,"Hainan Yedao (Group)Co.,Ltd",hnyd,主板,20000120,SSE,王晓晴,冯彪,杨鹏,44820.0,19920303,海南,海口市,www.yedao.com,yedaohainan@163.com,539.0,ST 椰 岛,*ST椰岛,S340303,食品饮料,饮料制造,其他酒类,S340000,S340300
125,600239.SH,*ST云城,云南,云南城投置业股份有限公司,"Yunnan Metropolitan Real Estate Development Co.,Ltd.",styc,主板,19991202,SSE,李家龙,孔薇然,李映红,160568.6909,19970421,云南,昆明市,www.ynctzy.com,ynctzy@163.com,3998.0,云南城投,云南城投,S430101,房地产,房地产开发,房地产开发,S430000,S430100
126,600241.SH,ST时万,辽宁,辽宁时代万恒股份有限公司,"Liaoning Shidai Wanheng Co.,Ltd.",stsw,主板,20001128,SSE,李军,,庄绍英,29430.2115,19990329,辽宁,大连市,www.shidaiwanheng.com,600241@shidaiwanheng.com,938.0,*ST 时万,时代万恒,S630305,电气设备,电源设备,储能设备,S630000,S630300
127,600242.SH,ST中昌,广东,中昌大数据股份有限公司,Zhongchang Big Data Corporation Limited,stzc,主板,20001207,SSE,凌云,曾建祥,方圆,45666.5122,19930603,广东,阳江市,www.zhongchangdata.com,investor@zhongchangdata.com,125.0,中昌数据,中昌数据,S720201,传媒,营销传播,营销服务,S720000,S720200
128,600243.SH,青海华鼎,青海,青海华鼎实业股份有限公司,"Qinghaihuading Industrial Co.,Ltd.",qhhd,主板,20001120,SSE,于世光,于世光,李祥军,43885.0,19980818,青海,西宁市,www.qhhdsy.com,qhhdsyoffice@china.com;lixj521@126.com,1362.0,*ST 海华,青海华鼎,S640106,机械设备,通用机械,其它通用机械,S640000,S640100
129,600246.SH,万通发展,北京,北京万通新发展集团股份有限公司,"Vantone Neo Development Group Co., Ltd",wtfz,主板,20000922,SSE,王忆会,张家静,吴狄杰,205400.9302,19981230,北京,北京市,www.vantone.com,dongban@vantone.com,278.0,万通地产,万通地产,S430101,房地产,房地产开发,房地产开发,S430000,S430100
130,600248.SH,陕西建工,陕西,陕西建工集团股份有限公司,Shaanxi Construction Engineering Group Corporation Limited,sxjg,主板,20000622,SSE,张义光,莫勇,苏健,368888.2286,19981130,陕西,西安市,www.sxjgkg.com,sxjg600248@163.com,31708.0,延长化建,延长化建,S620402,建筑装饰,专业工程,化学工程,S620000,S620400
131,600250.SH,南纺股份,江苏,南京纺织品进出口股份有限公司,"Nanjing Textiles Import & Export Corp.,Ltd.",nfgf,主板,20010306,SSE,徐德健,沈颖,马焕栋,31059.3879,19920630,江苏,南京市,www.nantex.com.cn,zgx@nantex.com.cn;zjy@nantex.com.cn,559.0,南纺股份,南纺股份,S450201,商业贸易,贸易,贸易,S450000,S450200
132,600252.SH,中恒集团,广西,广西梧州中恒集团股份有限公司,"Guangxi Wuzhou Zhongheng Group Co.,Ltd",zhjt,主板,20001130,SSE,莫宏胜,,莫宏胜,347510.7147,19930728,广西,梧州市,www.wz-zhongheng.com,zhongheng@wz-zh.com;zh600252@126.com,3993.0,中恒集团,中恒集团,S370201,医药生物,中药,中药,S370000,S370200
